# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<visibility>
28521,11170,0,0,0,0,0
28522,11168,0,0,0,0,0
28521,11170,0,0,0,0,0
28521,11172,0,0,0,0,0
28523,11171,0,0,0,0,0
28520,11170,0,0,0,0,0
28522,11168,0,0,0,0,0
28523,11170,0,0,0,0,0
28522,11168,0,0,0,0,0
28523,11170,0,0,0,0,0
28522,11168,0,0,0,0,0
28523,11168,0,0,0,0,0
28523,11170,0,0,0,0,0
28523,11169,0,0,0,0,0
28522,11168,0,0,0,0,0
28520,11171,0,0,0,0,0
28521,11170,0,0,0,0,0
28523,11169,0,0,0,0,0
28522,11170,0,0,0,0,0
28521,11168,0,0,0,0,0
28521,11168,0,0,0,0,0
28521,11169,0,0,0,0,0
28522,11170,0,0,0,0,0
28522,11167,0,0,0,0,0
28522,11168,0,0,0,0,0
28521,11168,0,0,0,0,0
28522,11170,0,0,0,0,0
28522,11170,0,0,0,0,0
28522,11170,0,0,0,0,0
28522,11169,0,0,0,0,0
28522,11171,0,0,0,0,0
28522,11168,0,0,0,0,0
28522,11168,0,0,0,0,0
28521,11169,0,0,0,0,0
28521,11168,0,0,0,0,0
28592,11081,0,0,0,0,0
28593,11081,0,0,0,0,0
28593,11083,0,0,0,0,0
28595,11085,0,0,0,0,0
28597,11087,0,0,0,0,0
28597,11089,0,0,0,0,0
28598,11091,0,0,0,0,0
28599,11092,0,0,0,0,0
28601,11093,0,0,0,0,0
28601,11093,0,0,0,0,0
28600,11094,0,0,0,0,0
28601,11093,0,0,0,0,0
28602,11093,0,0,0,0,0
28601,11093,0,0,0,0,0
28601,11093,0,0,0,0,0
28601,11093,0,0,0,0,0
28601,11093,0,0,0,0,0
28600,11094,0,0,0,0,0
28601,11094,0,0,0,0,0
28601,11094,0,0,0,0,0
28598,11093,0,0,0,0,0
28598,11093,0,0,0,0,0
28600,11096,0,0,0,0,0
28601,11094,0,0,0,0,0
28600,11093,0,0,0,0,0
28598,11092,0,0,0,0,0
28600,11096,0,0,0,0,0
28599,11096,0,0,0,0,0
28599,11095,0,0,0,0,0
28599,11095,0,0,0,0,0
28600,11096,0,0,0,0,0
28600,11095,0,0,0,0,0
28601,11094,0,0,0,0,0
28600,11094,0,0,0,0,0
28599,11096,0,0,0,0,0
28599,11095,0,0,0,0,0
28600,11094,0,0,0,0,0
28600,11095,0,0,0,0,0
28598,11094,0,0,0,0,0
28600,11095,0,0,0,0,0
28598,11095,0,0,0,0,0
28599,11096,0,0,0,0,0
28598,11095,0,0,0,0,0
28600,11096,0,0,0,0,0
28599,11096,0,0,0,0,0
28599,11095,0,0,0,0,0
28599,11095,0,0,0,0,0
28598,11095,0,0,0,0,0
28601,11094,0,0,0,0,0
28605,11095,0,0,0,0,0
28607,11100,0,0,0,0,0
28607,11101,0,0,0,0,0
28609,11103,0,0,0,0,0
28610,11102,0,0,0,0,0
28610,11103,0,0,0,0,0
28608,11102,0,0,0,0,0
28608,11102,0,0,0,0,0
28607,11100,0,0,0,0,0
28607,11101,0,0,0,0,0
28607,11100,0,0,0,0,0
28607,11101,0,0,0,0,0
28607,11101,0,0,0,0,0
28608,11101,0,0,0,0,0
28607,11100,0,0,0,0,0
28607,11100,0,0,0,0,0
28607,11100,0,0,0,0,0
28608,11101,0,0,0,0,0
28609,11103,0,0,0,0,0
28610,11102,0,0,0,0,0
28609,11103,0,0,0,0,0
28608,11102,0,0,0,0,0
28609,11103,0,0,0,0,0
28609,11102,0,0,0,0,0
28609,11102,0,0,0,0,0
28607,11102,0,0,0,0,0
28608,11103,0,0,0,0,0
28610,11101,0,0,0,0,0
28609,11103,0,0,0,0,0
28609,11103,0,0,0,0,0
28609,11103,0,0,0,0,0
28607,11102,0,0,0,0,0
28608,11102,0,0,0,0,0
28606,11100,0,0,0,0,0
28609,11100,0,0,0,0,0
28609,11102,0,0,0,0,0
28609,11103,0,0,0,0,0
28610,11102,0,0,0,0,0
28609,11103,0,0,0,0,0
28609,11102,0,0,0,0,0
28610,11102,0,0,0,0,0
28608,11104,0,0,0,0,0
28608,11104,0,0,0,0,0
28608,11103,0,0,0,0,0
28608,11103,0,0,0,0,0
28609,11103,0,0,0,0,0
28613,11104,0,0,0,0,0
28616,11109,0,0,0,0,0
28615,11111,0,0,0,0,0
28615,11113,0,0,0,0,0
28615,11113,0,0,0,0,0
28662,11153,0,0,0,0,0
28661,11154,0,0,0,0,0
28662,11154,0,0,0,0,0
28662,11153,0,0,0,0,0
28663,11154,0,0,0,0,0
28662,11154,0,0,0,0,0
28663,11153,0,0,0,0,0
28664,11152,0,0,0,0,0
28663,11151,0,0,0,0,0
28662,11152,0,0,0,0,0
28662,11152,0,0,0,0,0
28663,11152,0,0,0,0,0
28663,11152,0,0,0,0,0
28662,11152,0,0,0,0,0
28663,11151,0,0,0,0,0
28664,11151,0,0,0,0,0
28665,11150,0,0,0,0,0
28668,11149,0,0,0,0,0
28670,11148,0,0,0,0,0
28673,11148,0,0,0,0,0
28675,11148,0,0,0,0,0
28677,11147,0,0,0,0,0
28680,11148,0,0,0,0,0
28683,11149,0,0,0,0,0
28686,11150,0,0,0,0,0
28688,11152,0,0,0,0,0
28690,11152,0,0,0,0,0
28691,11152,0,0,0,0,0
