# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<visibility>
22842,10704,0,1,0,0,0
22842,10707,0,1,0,0,0
22843,10709,0,1,0,0,0
22844,10710,0,1,0,0,0
22843,10713,0,1,0,0,0
22844,10715,0,1,0,0,0
22844,10716,0,1,0,0,0
22845,10717,0,1,0,0,0
22846,10719,0,1,0,0,0
22846,10720,0,1,0,0,0
22848,10722,0,1,0,0,0
22848,10724,0,1,0,0,0
22851,10725,0,1,0,0,0
22854,10726,0,1,0,0,0
22853,10728,0,1,0,0,0
22855,10727,0,1,0,0,0
22845,10652,0,1,0,0,0
22842,10651,0,1,0,0,0
22840,10644,0,1,0,0,0
22842,10641,0,1,0,0,0
22844,10638,0,1,0,0,0
22846,10635,0,1,0,0,0
22842,10633,0,1,0,0,0
22843,10634,0,1,0,0,0
22846,10632,0,1,0,0,0
22845,10630,0,1,0,0,0
22845,10631,0,1,0,0,0
22845,10630,0,1,0,0,0
22847,10632,0,1,0,0,0
22846,10630,0,1,0,0,0
22847,10631,0,1,0,0,0
22847,10632,0,1,0,0,0
22847,10631,0,1,0,0,0
22849,10632,0,1,0,0,0
22849,10631,0,1,0,0,0
22848,10630,0,1,0,0,0
22847,10629,0,1,0,0,0
22848,10628,0,1,0,0,0
22847,10630,0,1,0,0,0
22846,10629,0,1,0,0,0
22845,10624,0,1,0,0,0
22843,10618,0,1,0,0,0
22841,10618,0,1,0,0,0
22839,10619,0,1,0,0,0
22839,10615,0,1,0,0,0
22835,10614,0,1,0,0,0
22832,10613,0,1,0,0,0
22830,10612,0,1,0,0,0
22828,10612,0,1,0,0,0
22825,10610,0,1,0,0,0
22823,10609,0,1,0,0,0
22819,10611,0,1,0,0,0
22814,10611,0,1,0,0,0
22815,10609,0,1,0,0,0
22819,10609,0,1,0,0,0
22819,10610,0,1,0,0,0
22819,10611,0,1,0,0,0
22818,10611,0,1,0,0,0
22816,10611,0,1,0,0,0
22813,10611,0,1,0,0,0
22812,10613,0,1,0,0,0
22813,10613,0,1,0,0,0
22811,10613,0,1,0,0,0
22806,10616,0,1,0,0,0
22802,10619,0,1,0,0,0
22799,10618,0,1,0,0,0
22795,10616,0,1,0,0,0
22789,10615,0,1,0,0,0
22782,10615,0,1,0,0,0
22775,10614,0,1,0,0,0
22772,10614,0,1,0,0,0
22771,10616,0,1,0,0,0
22770,10617,0,1,0,0,0
22767,10618,0,1,0,0,0
22765,10616,0,1,0,0,0
22764,10615,0,1,0,0,0
22762,10616,0,1,0,0,0
22757,10616,0,1,0,0,0
22752,10615,0,1,0,0,0
22748,10613,0,1,0,0,0
22742,10612,0,1,0,0,0
22738,10615,0,1,0,0,0
22736,10614,0,1,0,0,0
22734,10616,0,1,0,0,0
22733,10618,0,1,0,0,0
22729,10620,0,1,0,0,0
22726,10622,0,1,0,0,0
22721,10622,0,1,0,0,0
22719,10623,0,1,0,0,0
22717,10624,0,1,0,0,0
22716,10624,0,1,0,0,0
22711,10623,0,1,0,0,0
22705,10623,0,1,0,0,0
22700,10623,0,1,0,0,0
22697,10624,0,1,0,0,0
22692,10622,0,1,0,0,0
22687,10622,0,1,0,0,0
22683,10622,0,1,0,0,0
22678,10620,0,1,0,0,0
22675,10617,0,1,0,0,0
22672,10616,0,1,0,0,0
22671,10619,0,1,0,0,0
22673,10617,0,1,0,0,0
22670,10614,0,1,0,0,0
22671,10613,0,1,0,0,0
22671,10613,0,1,0,0,0
22671,10613,0,1,0,0,0
22674,10616,0,1,0,0,0
22670,10613,0,1,0,0,0
22669,10610,0,1,0,0,0
22664,10607,0,1,0,0,0
22661,10605,0,1,0,0,0
22660,10600,0,1,0,0,0
22660,10597,0,1,0,0,0
22662,10596,0,1,0,0,0
22662,10593,0,1,0,0,0
22650,10573,0,1,0,0,0
22647,10574,0,1,0,0,0
22644,10576,0,1,0,0,0
22642,10578,0,1,0,0,0
22640,10580,0,1,0,0,0
22633,10580,0,1,0,0,0
22628,10578,0,1,0,0,0
22624,10575,0,1,0,0,0
22619,10574,0,1,0,0,0
22614,10572,0,1,0,0,0
22613,10569,0,1,0,0,0
22608,10568,0,1,0,0,0
